tag,上升段撑靴压力,上升段刀盘转速,上升段刀盘刹车压力,上升段刀盘扭矩,上升段刀盘功率,上升段推进压力,上升段贯入度,上升段总推进力,上升段推进速度,上升段推进位移,上升段主机皮带机转速,上升段桥架皮带机转速,上升段转渣皮带机转速
1,309.0621376,7.030175447,48.64936018,1018.412033,753.8125,155.2860985,3.390949011,12196.17029,23.84005737,355.3090744,3.346499979,2.670944452,2.755044818
1,309.127243,7.029976904,48.67106199,1041.775429,770.875,156.6406269,3.489097506,12302.55493,24.52908325,355.7339706,3.346545398,2.67108649,2.75535804
1,309.174263,7.030473113,48.69249201,1069.24321,791,158.4780121,3.606301159,12446.86316,25.355896,356.1818314,3.346545398,2.671029687,2.75383684
1,309.2176666,7.031167805,48.71582079,1102.288712,815.9375,159.2646866,3.743095607,12508.64856,26.32040405,356.6871109,3.346742362,2.671029687,2.753501266
1,309.2556458,7.031167686,48.73887825,1141.332932,843.9375,161.2720661,4.076290786,12666.30811,28.66305542,357.238327,3.346742362,2.671171725,2.754060566
1,309.2701111,7.030969203,48.76247787,1179.009018,871.9375,162.7007408,4.29209879,12778.51624,30.17889404,357.7550888,3.347772568,2.671058059,2.754507989
1,309.2827721,7.029778242,48.78282261,1230.155899,908.6875,165.4531994,4.58728084,12994.69434,32.24597168,358.3522415,3.34804526,2.671001196,2.754597485
1,309.318943,7.028488159,48.80533791,1301.403687,961.1875,168.8729763,4.862622499,13263.28357,34.17526245,358.9379044,3.347136229,2.671001196,2.753076285
1,309.3334084,7.027495742,48.82378435,1369.389023,1010.625,172.3180714,5.157355189,13533.86133,36.24243164,359.5924759,3.34681806,2.671058059,2.754642218
1,309.353302,7.027495742,48.84521437,1426.955582,1053.9375,174.6817131,5.333844602,13719.50183,37.48260498,360.258522,3.347045332,2.671029627,2.754440874
1,309.3912773,7.026900232,48.86474562,1495.361893,1104.6875,177.2026901,5.510822892,13917.49939,38.72286987,360.9245758,3.346515059,2.670972764,2.754396141
1,309.4563789,7.02620554,48.88563347,1561.558151,1153.25,179.3655968,5.766237199,14087.37415,40.51437378,361.6480484,3.346121162,2.671086431,2.754396141
1,309.4997787,7.025709391,48.90407991,1619.440414,1196.5625,181.1378765,5.884266496,14226.56897,41.34118652,362.3600311,3.346075714,2.670944393,2.752852559
1,309.5467987,7.026205599,48.92415428,1658.589859,1225,183.924696,6.021202326,14445.4458,42.30578613,363.094986,3.344515234,2.671029627,2.75410527
1,309.597435,7.026900291,48.94531345,1705.211411,1259.5625,185.1218891,6.197189867,14539.47339,43.54605103,363.8643875,3.344363749,2.67108649,2.754127651
1,309.642643,7.027098775,48.96267462,1767.829498,1305.9375,186.1346207,6.295087934,14619.01343,44.2350769,364.5993423,3.344591022,2.671200156,2.753993422
1,309.7167931,7.027197957,48.98491812,1821.186432,1345.3125,187.1039486,6.29507488,14695.14453,44.23498535,365.3917084,3.344288051,2.671200156,2.754082918
1,309.7547684,7.027694166,49.00146532,1867.702713,1379.4375,186.9628906,6.39268744,14684.0658,44.92401123,366.2185364,3.344136536,2.671228588,2.752651244
1,309.7692375,7.027594984,49.02208185,1907.799316,1409.1875,187.026186,6.471216321,14689.03699,45.47525024,367.01091,3.342621505,2.671342254,2.753031522
1,309.7656212,7.027991891,49.03971386,1946.106842,1436.75,187.2974529,6.333612025,14710.34229,44.51055908,367.7458649,3.342818439,2.671228588,2.753299981
1,309.7728577,7.0284881,49.06033039,1971.890762,1456,186.6355591,6.3527776,14658.35718,44.64834595,368.4923019,3.341454923,2.671370625,2.753568441
1,309.789135,7.0284881,49.07986116,1999.463776,1477.4375,185.0314655,6.333096027,14532.37158,44.51055908,369.2961578,3.341985196,2.671370625,2.753680319
2,306.1812782,4.713184059,45.29378176,399.0718689,197.75,86.44929218,4.29786092,6789.727539,20.25723267,89.93336105,3.272156924,2.672762424,2.75661093
2,306.036602,4.712489307,45.29296827,437.9056015,215.25,92.2435627,4.35693118,7244.80957,20.53276062,90.25490189,3.271626681,2.672762424,2.755134493
2,305.8666039,4.711794496,45.29188347,488.6315117,241.5,98.78291512,4.328347772,7758.410278,20.39492798,90.59941483,3.270808548,2.672790825,2.756946504
2,305.678524,4.710801959,45.29188347,538.5154915,266.4375,104.7761154,4.387929827,8229.116272,20.67059326,90.97837448,3.270596445,2.672705621,2.756946504
2,305.4976807,4.710702658,45.29269743,578.9278259,286.5625,110.2177382,4.504961044,8656.501282,21.22169495,91.38030243,3.266339123,2.672734022,2.757528126
2,305.358429,4.711099625,45.29513931,617.9720497,305.8125,114.0082464,4.738264829,8954.207825,22.32408142,91.82816696,3.263112038,2.672734022,2.7588256
2,305.2770462,4.711595893,45.29676723,653.7538147,322.4375,116.6847515,5.117695212,9164.420532,24.11558533,92.32196426,3.261415213,2.672762424,2.758870363
2,305.2553482,4.713680148,45.3000226,677.8538895,334.25,118.265336,5.58238557,9288.55957,26.32044983,92.83872604,3.260491043,2.672733992,2.757214934
2,305.3168373,4.723009765,45.30354881,705.847847,348.6875,119.956234,5.920347154,9421.362671,27.97407532,93.3440094,3.260233492,2.672762424,2.757103056
2,305.4036446,4.746432781,45.30897379,741.734848,369.25,120.466217,6.294263482,9461.416748,29.90341187,93.89522552,3.26091525,2.67287609,2.757035911
2,305.5013008,4.783453166,45.31575584,774.1489182,388.0625,122.6869926,6.481649637,9635.836426,31.00588989,94.41198349,3.262233377,2.67287609,2.755581826
2,305.5410843,4.824741244,45.3225379,813.8245621,410.8125,124.7594748,6.382830799,9798.609131,30.73031616,94.89429474,3.260445625,2.672989756,2.755514711
2,305.5229988,4.880619109,45.32850599,871.6015701,445.8125,128.3040352,6.212703347,10076.9989,30.1791687,95.34215546,3.262793988,2.673018187,2.756431878
2,305.4994888,4.937092304,45.33393097,932.2200851,482.125,133.2790785,5.98134172,10467.73877,29.35235596,95.79001617,3.263369679,2.67307502,2.756498992
2,305.4289589,4.999024332,45.34206915,1012.729019,530.6875,137.5488262,5.607167125,10803.08484,27.83651733,96.20343018,3.260657758,2.673188686,2.755044878
2,305.34758,5.063933849,45.35020733,1098.079025,581,141.4351826,5.281483054,11108.31934,26.59629822,96.62832642,3.256036878,2.673188686,2.756543696
2,305.2969437,5.123781502,45.35915947,1153.540771,618.1875,145.4228144,5.2054497,11421.50793,26.59625244,97.11063766,3.251688689,2.673273921,2.756745011
2,305.2336464,5.173009515,45.36946774,1194.05835,645.75,148.7829132,5.060217321,11685.41003,26.18275452,97.56998444,3.245249808,2.673188686,2.756856889
2,305.1992874,5.217274964,45.37787676,1233.944473,673.3125,151.2568703,5.11394614,11879.71472,26.73394775,98.0522995,3.237356424,2.673273891,2.75674507
2,305.2408829,5.261242688,45.38872719,1251.624878,689.0625,152.9369202,5.33210665,12011.66589,28.11195374,98.58054733,3.233841509,2.673188657,2.755179107
2,305.3385391,5.299652398,45.39903545,1266.77951,702.1875,153.5282822,5.527424037,12058.11145,29.35217285,99.10879517,3.227175295,2.673273891,2.75535807
2,305.4343872,5.345704556,45.40988588,1279.618851,714.875,154.0690098,5.662517965,12100.5802,30.31681824,99.62556076,3.219448596,2.673273891,2.755156755
3,302.7994766,4.997436345,45.0683589,526.0971222,277.8125,110.1652908,4.246527046,8652.382019,21.2217865,109.4670486,3.275035471,2.672080606,2.753590941
3,302.6855431,4.996443868,45.0602212,568.6142693,300.125,114.8672581,4.247393817,9021.6745,21.22174072,109.8115616,3.276505083,2.67213738,2.753658056
3,302.5101242,4.996046841,45.05289698,616.6039276,324.625,120.2184582,4.385681361,9441.957764,21.91072083,110.1905174,3.271172136,2.672165811,2.755268693
3,302.2913055,4.996046841,45.0461154,673.9599876,353.5,124.607564,4.496046752,9786.678101,22.46191406,110.5924454,3.268490493,2.672250986,2.753725141
3,302.0652504,4.995649815,45.03689194,725.3173523,380.625,128.0725527,4.634370178,10058.81836,23.15098572,111.051796,3.267081529,2.672250986,2.753725141
3,301.9169579,4.995054305,45.03011036,767.4135437,402.9375,132.1686897,4.88325128,10380.52893,24.39120483,111.5341072,3.261884928,2.672194213,2.753836989
3,301.8934479,4.993962526,45.02468491,806.2472687,423.9375,134.7421122,5.215723574,10582.64551,26.04492188,112.0508728,3.262793958,2.672194213,2.754485697
3,301.9169579,4.994955003,45.01980209,845.2914886,444.5,137.9448757,5.435280919,10834.19055,27.14735413,112.5561523,3.263733298,2.672194213,2.755939752
3,302.0525932,4.995748997,45.01491928,882.0204163,464.1875,141.2525291,5.737489641,11093.97363,28.66323853,113.0614319,3.264066666,2.672279388,2.754642278
3,302.2171631,5.011132717,45.01084995,924.4323502,486.5,142.5763149,5.939298272,11197.94385,29.76567078,113.601162,3.262369782,2.672194213,2.754485726
3,302.454071,5.039418876,45.00623846,975.1582794,516.25,144.0990295,5.936996162,11317.53784,29.90350342,114.083477,3.261006206,2.672222614,2.754441023
3,302.7452316,5.08398217,45.00216913,1026.094673,548.1875,146.4301205,5.968297303,11500.62183,30.31690979,114.5772743,3.257445842,2.672165841,2.754552871
3,302.9893723,5.142440319,44.99620152,1094.921936,590.625,149.0650311,5.884006441,11707.56775,30.17912292,115.0710716,3.254824817,2.672222674,2.754597574
3,303.1883011,5.212411582,44.99267483,1171.221283,639.625,151.3002758,5.651711166,11883.1239,29.35231018,115.5533867,3.253961265,2.672279447,2.754373878
3,303.3384018,5.293598056,44.98643589,1254.676979,694.75,155.635128,5.534785986,12223.58313,29.21443176,116.0586662,3.243901372,2.67233628,2.753769904
3,303.4686089,5.375677884,44.98128176,1320.768005,740.25,157.8251591,5.472545743,12395.58826,29.3522644,116.5409775,3.237871498,2.672393113,2.753725171
3,303.562645,5.469270647,44.9758563,1374.756348,782.6875,157.682291,5.419458449,12384.36743,29.62783813,117.1151619,3.23228097,2.672449946,2.753747553
3,303.6892357,5.560282946,44.96744728,1417.378723,819.875,160.1508236,5.490917206,12578.24597,30.59248352,117.6319275,3.225614786,2.672591954,2.755179226
3,303.7796593,5.651593089,44.9582243,1439.479202,844.375,162.3969173,5.594859242,12754.65417,31.69491577,118.1831436,3.216782123,2.672535121,2.75522393
3,303.8682709,5.739925563,44.95144272,1454.212875,866.25,162.9286022,5.578620374,12796.4126,32.10836792,118.7573242,3.212403685,2.672620326,2.756476671
3,303.9966698,5.821608424,44.94655991,1448.003662,875,163.5669842,5.671649635,12846.55103,33.07296753,119.2855721,3.204767883,2.672591925,2.756409556
3,304.1395378,5.90944469,44.94059277,1454.63382,892.5,164.3898277,5.671147883,12911.17712,33.4863739,119.8597565,3.200313658,2.672591925,2.754977822
4,302.690979,6.904425919,48.09434652,2043.559464,1482.25,170.5765343,8.602979183,13397.08118,59.39328003,296.9146957,3.184723794,2.671058178,2.753210485
4,302.7217216,6.903135777,48.10926628,2133.43486,1547,174.4484234,8.924014628,13701.17932,61.59814453,298.0401001,3.184814692,2.67108655,2.7524499
4,302.8049088,6.901150763,48.125,2260.144409,1638.875,181.3693562,9.445621908,14244.74939,65.18106079,299.2114334,3.189541638,2.67108655,2.750995815
4,302.855545,6.899761379,48.14100456,2383.170502,1728.5625,185.5522976,9.706928134,14573.27759,66.9725647,300.4057312,3.192768663,2.67108655,2.751756459
4,302.889904,6.898768902,48.15782261,2506.196594,1818.25,187.6790352,9.807971478,14740.31152,67.66159058,301.5885468,3.200010568,2.671114922,2.751890689
4,302.9785194,6.897776306,48.17626905,2598.387238,1885.1875,191.6847496,9.889197469,15054.92041,68.21282959,302.6680069,3.20148018,2.671114922,2.751980186
4,303.0110703,6.89628756,48.19064569,2695.73465,1954.75,192.1657963,10.11105216,15092.70178,69.72875977,303.9312134,3.201555938,2.671171784,2.750168175
4,303.067131,6.895791292,48.20203876,2796.660278,2027.375,193.6704254,10.09184158,15210.87524,69.5909729,305.1369934,3.205995053,2.671114981,2.748758852
4,303.0761719,6.895195782,48.21777296,2886.956573,2093.4375,194.6524143,10.13275576,15288.00061,69.86663818,306.2968445,3.207388878,2.671143353,2.750369519
4,303.0906372,6.895691991,48.23594761,2954.520935,2142,195.5765324,10.3315537,15360.58093,71.24468994,307.5830154,3.208434224,2.671171784,2.749407589
4,303.1032982,6.895295024,48.2503252,2993.354675,2170.4375,193.9742489,10.39216673,15234.73755,71.65805054,308.7773132,3.205752581,2.671171784,2.74913916
4,303.1322327,6.894897819,48.26633024,3058.288116,2216.8125,195.8821621,10.55263197,15384.58508,72.76034546,309.90271,3.207570642,2.671228588,2.749407589
4,303.1955299,6.894203007,48.27853775,3099.016174,2246.5625,195.9906673,10.75343966,15393.10706,74.13839722,311.0855255,3.206449509,2.671200216,2.749608934
4,303.1810608,6.894798517,48.28884602,3120.800964,2261.875,196.6941528,10.89250278,15448.35876,75.10299683,312.348732,3.207707018,2.671228588,2.751085371
4,303.2172318,6.894103765,48.30512238,3150.057831,2283.3125,197.8985806,10.83350205,15542.95459,74.68936157,313.5315399,3.20823729,2.671228588,2.751062959
4,303.2226601,6.893607438,48.32411146,3202.467621,2321.8125,201.0778332,10.8142693,15792.6532,74.55157471,314.7143555,3.207919091,2.671342254,2.751040578
4,303.235321,6.893408895,48.34038734,3236.355072,2345.4375,201.4359055,10.95454812,15820.77625,75.51617432,315.9660721,3.208540261,2.671313882,2.750973463
4,303.3022346,6.8925156,48.35422182,3290.132904,2384.8125,203.3619041,10.91623247,15972.04419,75.24060059,317.1718521,3.209631145,2.67128545,2.751868308
4,303.3311691,6.893011868,48.36832714,3312.970062,2401,205.6568241,10.9154036,16152.28711,75.24060059,318.4580231,3.21038866,2.671313822,2.753926367
4,303.3474426,6.892714143,48.3843317,3338.753967,2419.8125,204.8918533,11.07586551,16092.2063,76.34307861,319.8016052,3.209131181,2.671285391,2.754776418
4,303.3528633,6.892912686,48.40332031,3375.48291,2446.5,205.5718307,11.05557823,16145.61182,76.20529175,321.0877762,3.20885849,2.671228528,2.7532776
4,303.3944588,6.892416418,48.41824007,3394.215698,2460.0625,206.1505356,11.01634586,16191.06335,75.92971802,322.2935562,3.206373811,2.671200156,2.753590822
5,296.7773476,6.812520027,48.29806805,817.6132507,584.5,147.7846565,4.429936618,11607.00696,30.17903137,155.6772575,2.954376847,2.671768278,2.755917341
5,296.6127777,6.812321484,48.29535532,870.23349,621.6875,152.1321659,4.652608782,11948.46033,31.69496155,156.262928,2.955013186,2.671796709,2.756096333
5,296.4174652,6.811825275,48.29535532,926.7476273,661.9375,157.0276356,4.936165452,12332.95056,33.62420654,156.8830452,2.955134392,2.671768308,2.756163418
5,296.2167282,6.811428249,48.29074383,988.2080536,704.8125,164.4820614,5.118646801,12918.42126,34.86447144,157.4687119,2.956588864,2.671796709,2.754709363
5,296.048542,6.811428249,48.28857374,1049.352776,749,168.9308453,5.280471206,13267.82874,35.96690369,158.0773468,2.957103968,2.671768308,2.754933059
5,295.9563065,6.81093204,48.28613281,1113.970406,795.375,174.0379047,5.402243912,13668.93726,36.79367065,158.6859818,2.956937283,2.671796709,2.755000174
5,295.903862,6.810038865,48.28477669,1176.798943,840.4375,177.8844757,5.504206598,13971.047,37.48265076,159.317585,2.957088828,2.671796709,2.754910707
5,295.9436455,6.80924499,48.28260612,1233.207832,880.25,181.7238121,5.54541266,14272.5885,37.75822449,159.9836388,2.958422095,2.671796709,2.754910707
5,296.1371498,6.808252573,48.28152132,1298.456924,926.625,185.9157963,5.647491097,14601.8269,38.44720459,160.6496887,2.956755519,2.671739936,2.754910707
5,296.3469315,6.807756424,48.28070736,1357.602097,969.0625,190.044487,5.789569676,14926.09436,39.41175842,161.3846397,2.953195125,2.671711504,2.754888296
5,296.6706429,6.807260215,48.28016472,1420.009689,1014.125,194.6958179,5.972204864,15291.40991,40.65202332,162.0851402,2.951604337,2.671796679,2.754843533
5,297.0124397,6.806664824,48.27962255,1476.418594,1054.8125,196.6290512,6.174999774,15443.24597,42.0300293,162.8430595,2.949013561,2.671739846,2.754955381
5,297.3885994,6.80458051,48.28070784,1572.503113,1123.0625,199.3923626,6.359091401,15660.27649,43.27029419,163.5894966,2.946544051,2.671768248,2.756297618
5,297.7123146,6.803091645,48.28233528,1687.215256,1204.875,199.7287331,6.684744656,15686.69507,45.47520447,164.4507675,2.943786681,2.671711415,2.75522384
5,298.0324097,6.802099049,48.28477621,1800.138275,1286.25,201.7686634,6.989763916,15846.91113,47.5422821,165.3120384,2.94102928,2.671711415,2.755268604
5,298.3705902,6.801900506,48.28504753,1900.537689,1358.4375,203.3365879,7.232976258,15970.05591,49.19595337,166.1388626,2.937756777,2.671739817,2.755290985
5,298.7033424,6.80090785,48.28803158,1983.888168,1417.9375,205.7363987,7.456957161,16158.53711,50.71183777,167.0345917,2.936984152,2.671825022,2.753859252
5,299.1391754,6.799319744,48.29291487,2068.71196,1477.875,206.6623249,7.661266267,16231.25928,52.0899353,167.8614159,2.936772048,2.671853453,2.755425185
5,299.5750122,6.7990219,48.29291487,2130.067184,1521.1875,207.1958199,7.742581666,16273.15991,52.64112854,168.7456551,2.935060084,2.671768278,2.754150122
5,300.0235062,6.798624814,48.29833984,2189.422821,1563.625,208.9916096,7.763232052,16414.20117,52.77900696,169.6184158,2.934711635,2.671825111,2.754083008
5,300.4032822,6.7990219,48.30186605,2212.26001,1580.6875,209.3659573,7.742564499,16443.60242,52.64112854,170.5141411,2.934363216,2.671768278,2.754172504
5,300.7595444,6.799518287,48.3048501,2226.362213,1591.1875,211.9954433,7.498788834,16650.12231,50.9874115,171.2490997,2.9329997,2.671796709,2.753904045
